links,max_compsize_rand,max_compsize_para,max_compsize_perp,global_cluster_coeff_rand,global_cluster_coeff_para,global_cluster_coeff_perp
204410,97323,97345,97440,0.20820950614245964,0.2171695516320763,0.17041854694743422
204420,97324,97345,97440,0.20821720758788095,0.2171741038277189,0.17043457057258962
204430,97325,97347,97440,0.2082219974805273,0.21717154970275454,0.17045071232691883
204440,97325,97349,97440,0.20821905170792632,0.21717002468931138,0.17047729951574195
204450,97325,97349,97440,0.20822270972167198,0.21718044200268777,0.1705104569239107
204460,97326,97349,97442,0.20823360799190213,0.21719611297380234,0.17052239247470863
204470,97326,97349,97442,0.2082431270817396,0.21720061225287038,0.17053617907339927
204480,97327,97349,97442,0.20825047468840815,0.21721118405011092,0.1705514940733906
204490,97328,97349,97443,0.20826782172014385,0.2172199538434227,0.17056910780673543
204500,97329,97349,97444,0.2082889574736434,0.21722624834918275,0.17057345105529897
204510,97331,97349,97444,0.2083062969148344,0.21721813399218326,0.17059726486184762
204520,97331,97351,97444,0.20829846978571329,0.2172180995560772,0.17061518905016704
204530,97333,97351,97444,0.20830689274990338,0.21721657180512194,0.17065124858115777
204540,97333,97352,97444,0.2083092091115118,0.21721432196382245,0.17067311386838013
204550,97335,97352,97445,0.2083153156346365,0.21720590618379762,0.17070440316997976
204560,97335,97352,97446,0.2083280171252782,0.21721065722385635,0.17071835938654295
204570,97335,97352,97446,0.20833215207098915,0.21721977421575098,0.17072824811280948
204580,97335,97352,97446,0.20833751658042288,0.2172399970201248,0.17074747369702328
204590,97335,97352,97449,0.2083498184180224,0.2172424311932029,0.17076718560751528
204600,97335,97352,97450,0.2083570005585662,0.217237612431548,0.17078314747729673
204610,97335,97352,97452,0.20837225009534852,0.21724693120992605,0.17080832663862766
204620,97335,97352,97453,0.20838346259697724,0.21725193167593942,0.17081728196422685
204630,97335,97352,97454,0.20840613312681802,0.2172620173215839,0.17084386590753384
204640,97336,97352,97455,0.20839830631519676,0.21725761393126072,0.17086822492824832
204650,97336,97353,97455,0.20839913600793172,0.21725958022027625,0.1708881388598246
204660,97337,97354,97455,0.2083905734396465,0.21728003856391934,0.17090580608594
204670,97337,97354,97456,0.2084063997960826,0.2173123086228405,0.1709002892732747
204680,97338,97354,97456,0.20839980553929804,0.21732161250389803,0.17092149348671487
204690,97338,97354,97458,0.20841405543927377,0.21732588134135855,0.17094370225741068
204700,97338,97354,97458,0.20841758786262873,0.21733795489840627,0.17095122812028957
204710,97338,97354,97458,0.20842244585713762,0.21735259247363126,0.17096888030714866
204720,97340,97355,97460,0.20842145491733183,0.21736974286857924,0.17099390331694492
204730,97340,97356,97460,0.20844021894891782,0.21736574031438832,0.17102288281994885
204740,97343,97356,97460,0.20845141181173957,0.21735783836876552,0.1710672248284455
204750,97343,97359,97460,0.20846844849665463,0.21736312770026206,0.17109162639685896
204760,97344,97359,97460,0.2084890187954455,0.21737216266204296,0.17111956285803268
204770,97345,97359,97460,0.20848630180591218,0.2173857625390351,0.17115214939865908
204780,97345,97359,97460,0.20850539131377835,0.21737786169459522,0.1711793740748822
204790,97345,97360,97462,0.20850002475323384,0.21738514800314343,0.17119627709068694
204800,97345,97361,97462,0.20851351208007893,0.21739597245753714,0.17124532297834155
204810,97345,97363,97462,0.20851482068107252,0.2174217211727107,0.17125008695980276
204820,97348,97363,97462,0.2085361111438436,0.21743966988749702,0.17129012291095588
204830,97349,97363,97462,0.20854119781786476,0.21743510139375125,0.17130751747097603
204840,97350,97363,97463,0.20854422326528305,0.21744160949391947,0.17132854355885352
204850,97350,97364,97463,0.20855613083352476,0.2174446305163101,0.17134613276632057
204860,97351,97364,97463,0.20856170555620343,0.21747410475076412,0.17136886964453868
204870,97352,97364,97463,0.20856654228855723,0.21746748369615843,0.1713844315526378
204880,97352,97366,97463,0.20857466558945525,0.2174739860268475,0.17141342194100284
204890,97352,97366,97463,0.2085741538896347,0.21747700316762725,0.1714435172323603
204900,97352,97366,97463,0.20856584049351373,0.2174892940370763,0.1714568448085951
204910,97352,97367,97463,0.20857116618158184,0.21749000222762038,0.17147582385480178
204920,97352,97371,97467,0.20861150515925103,0.2174894287020756,0.1714872285342084
204930,97353,97371,97467,0.20863227208360358,0.21748967701793087,0.17149852900648463
204940,97355,97371,97467,0.20865622734249206,0.2174818302649812,0.17151225095918546
204950,97355,97371,97469,0.20866762152358917,0.21748960817396057,0.17151930930209555
204960,97356,97371,97469,0.20869371818316612,0.21747920068423918,0.17154311684641832
204970,97359,97371,97469,0.2087161873563746,0.2174754033474065,0.17156207727563305
204980,97359,97371,97469,0.20872216967147153,0.21748363934472573,0.17157316306566558
204990,97359,97371,97470,0.2087372358947814,0.21748583165700125,0.1715860643484525
205000,97359,97371,97472,0.20875797526960646,0.21749688220199562,0.1716259986535537
205010,97359,97371,97473,0.20875514733644085,0.21750234914265124,0.17163203364877094
205020,97360,97375,97473,0.2087790730495653,0.2175185180388246,0.17164301171940732
205030,97360,97376,97473,0.2087924106276614,0.2175265961204278,0.17165801828514948
205040,97362,97377,97474,0.20881451996966188,0.21754214132928684,0.17165930741889826
205050,97362,97377,97475,0.20882867862589227,0.21753327392856597,0.17168338776316905
205060,97362,97377,97475,0.20883069062368104,0.2175534243866612,0.17172207897312355
205070,97362,97378,97475,0.20883901911456987,0.21756471756824827,0.1717397926838305
205080,97364,97379,97475,0.2088471005310658,0.21757672252798654,0.1717409661083526
205090,97366,97379,97476,0.20886232161704107,0.21756427136760434,0.17175927994712964
205100,97367,97380,97477,0.20885129846778686,0.21757642139740302,0.1717754765367878
205110,97368,97382,97477,0.20887709130903784,0.21757891170547158,0.1717858276604
205120,97369,97382,97477,0.20889172441505524,0.21759520650424866,0.1717995953535014
205130,97370,97382,97477,0.20887987659527973,0.21761881071087072,0.17182101903715155
205140,97372,97382,97478,0.20889450665889786,0.2176381141887434,0.1718452661508245
205150,97372,97382,97478,0.20890527616528334,0.217650157689386,0.17186919710225323
205160,97374,97382,97478,0.20890293103752033,0.21764507378765663,0.1718839605524166
205170,97375,97382,97478,0.208895011662239,0.2176512843785381,0.17190979154010746
205180,97375,97382,97478,0.20890611238330103,0.2176524872302782,0.17192946591898378
205190,97376,97383,97479,0.20890958664759718,0.21766452495644875,0.17195097452982797
205200,97376,97383,97479,0.20893550920919615,0.2176697084667353,0.17196823756049429
205210,97376,97383,97479,0.20893612475214282,0.2176716210228922,0.17199577633360857
205220,97376,97384,97479,0.2089462359532756,0.21770295852286548,0.1720250154144279
205230,97376,97384,97479,0.20897673654311133,0.21771146172609732,0.1720422657604126
205240,97376,97386,97479,0.2090057588692102,0.21772061777912494,0.1720684638606206
205250,97376,97386,97479,0.20902339106485496,0.2177434133551361,0.17209950524459514
205260,97376,97388,97480,0.2090424914021001,0.21776600555591447,0.1721118344202537
205270,97376,97389,97480,0.20904267675997343,0.21775674040838858,0.17212433530150606
205280,97376,97390,97481,0.20904188111296604,0.2177542104150518,0.17216742784102312
205290,97376,97390,97481,0.20907006070559253,0.21777225054342655,0.17219873671164773
205300,97376,97390,97482,0.2090705745877998,0.2177814517824076,0.17222712486563366
205310,97376,97390,97482,0.2090703527607002,0.2177916739558983,0.17224061823105752
205320,97376,97391,97482,0.20907503462477997,0.2177838304266922,0.17227834289535743
205330,97376,97394,97484,0.20909313705371854,0.21778501942213713,0.17229817715971027
205340,97377,97394,97484,0.2090985518155948,0.21779850413405513,0.1723294564777506
205350,97377,97395,97484,0.20910438102026843,0.21779469447828567,0.172374481440952
205360,97377,97396,97484,0.20911446122104474,0.21780184341531766,0.1724084550648766
205370,97377,97397,97484,0.20910965318942185,0.21780226356643725,0.17243118055759138
205380,97377,97397,97484,0.209123247050826,0.21780697030176951,0.1724739962877803
205390,97377,97397,97484,0.20914288928708294,0.21781039847199996,0.1724921829477468
205400,97378,97397,97484,0.20914822062597405,0.21782918091019363,0.17250482687151905
205410,97378,97398,97484,0.20916343764243542,0.21782006331883108,0.17253578084889404
205420,97378,97398,97485,0.20916467690952248,0.21784601743340495,0.172554562811844
205430,97378,97398,97485,0.2091632205990886,0.21784694410076288,0.17258045046871576
205440,97378,97398,97485,0.20917655575195118,0.21786143137236508,0.17259752906448736
205450,97378,97399,97485,0.20919560692856282,0.21786357496623143,0.17263746706051492
205460,97378,97400,97485,0.20919586266987084,0.21788778398099798,0.17265332375749382
205470,97379,97400,97485,0.2091995479855496,0.2178906315023193,0.17267385467478247
205480,97379,97400,97485,0.20919416407109903,0.21789878251614891,0.17271316376669849
205490,97379,97400,97485,0.20921075739658826,0.2179200337538896,0.1727469809245732
205500,97379,97401,97486,0.2092343713416062,0.21792018675357458,0.1727599145563394
205510,97380,97401,97487,0.209245648104902,0.2179452025901162,0.1727651392283218
205520,97380,97402,97489,0.20926574224606817,0.21793959987111514,0.17278178426778418
205530,97380,97402,97489,0.20926476629181134,0.21795329906895716,0.17278485458717743
205540,97382,97403,97489,0.20929407964949728,0.21794648013710907,0.1727919699270302
205550,97382,97404,97489,0.20930534607495432,0.217959410294314,0.17281199043406092
205560,97382,97404,97489,0.2093138350335261,0.2179638390101582,0.17282902968679223
205570,97382,97404,97490,0.20931856787881908,0.21796744073292898,0.1728458637728721
205580,97382,97404,97490,0.20933627650875758,0.2179610132754399,0.1728803205557298
205590,97382,97405,97490,0.20935455270649939,0.21797317091161997,0.17287608429315143
205600,97383,97406,97490,0.20936801182667927,0.21797581012434453,0.1729105313222859
205610,97384,97407,97491,0.2093767359182313,0.21799683456875682,0.1729252584104031
205620,97385,97407,97491,0.2093908406854577,0.2179927029086529,0.17295598220009453
205630,97385,97407,97491,0.2093890378989657,0.2179955337705931,0.1729796813061232
205640,97385,97407,97492,0.20939473970334985,0.21800825291461767,0.1729863695587592
205650,97385,97408,97492,0.20941373412934533,0.21802148011018563,0.17301167959526642
205660,97385,97410,97492,0.20943296980748324,0.21802187824332847,0.17304305729981548
205670,97385,97410,97494,0.20944616841108715,0.21802904105550233,0.17307328046844125
205680,97385,97410,97494,0.2094584645158576,0.21804558774500343,0.1730873778689186
205690,97385,97410,97494,0.20948029563845638,0.21805695918252765,0.17308993985305207
205700,97385,97411,97494,0.20951011137231443,0.21808236288933255,0.17310612392326655
205710,97385,97411,97495,0.2095308748707584,0.21808575331187785,0.17312749688510295
205720,97385,97411,97495,0.2095476400745756,0.21810138986007854,0.17315405651777574
205730,97385,97411,97495,0.20955658188902984,0.21810796780514724,0.17317892596509474
205740,97386,97412,97495,0.20956845926361967,0.21812015413249033,0.17319617261778875
205750,97386,97412,97495,0.20957470538155293,0.21814330602625967,0.17322790489008524
205760,97386,97412,97495,0.2095984660764206,0.21814994038852653,0.17325875615927552
205770,97387,97412,97495,0.2096237665841957,0.21816925984318225,0.17327598894539745
205780,97387,97413,97496,0.20963644429915707,0.21818220063665983,0.17328803202081774
205790,97388,97413,97496,0.20966117029038378,0.21818111707441903,0.17329259789992957
205800,97388,97415,97497,0.20967847363100922,0.21818952966936414,0.17329884507140939
205810,97388,97415,97497,0.2096769675707093,0.21818334756688113,0.17333378482678416
205820,97388,97415,97498,0.2096959781167728,0.21819252295180208,0.173341444021656
205830,97388,97415,97499,0.2097111645019271,0.218189909731437,0.17336829496659886
205840,97389,97415,97499,0.20973741258170125,0.21819971946167474,0.17338449380202672
205850,97389,97415,97499,0.20976186809648473,0.21821889156322588,0.17341941176882547
205860,97389,97415,97500,0.2097955936509566,0.218204812017432,0.17343533901717406
205870,97389,97415,97500,0.20980156364997848,0.218236398537221,0.17346243345244403
205880,97392,97415,97500,0.2098003883766904,0.21823505649565805,0.1734984043266959
205890,97393,97415,97500,0.20980432630242135,0.21824944227632975,0.17352959363802994
205900,97393,97415,97500,0.20981159004568575,0.21824154043513838,0.17353977747990215
205910,97393,97415,97500,0.209835216918336,0.21823535865431976,0.17358703614705182
205920,97393,97417,97500,0.20983963952410653,0.21825349587916898,0.17360400762802308
205930,97393,97418,97500,0.209862597875845,0.21825145373770755,0.1736139214892756
205940,97393,97418,97501,0.20987254279170334,0.21826207598268868,0.1736277371496676
205950,97393,97418,97501,0.20987216902406505,0.21826773307198236,0.17364631967798058
205960,97393,97418,97501,0.20988812492716466,0.21827084273929645,0.17365804971952462
205970,97393,97418,97502,0.2099175710853257,0.2182819041531012,0.17367414107285883
205980,97393,97418,97504,0.20991027414098645,0.2182847571814479,0.1736919045198715
205990,97393,97419,97504,0.20991818146867933,0.21828888256506668,0.1737218296643222
206000,97393,97419,97505,0.20991130360633434,0.21828899954519482,0.1737490617671877
206010,97394,97421,97505,0.209930915270742,0.218299611003834,0.17377137443144275
206020,97394,97421,97505,0.20993507990971286,0.2183134637246043,0.173788662526816
206030,97397,97421,97505,0.2099637704366297,0.21831980973698936,0.17380954877677926
206040,97397,97423,97505,0.21000342343727074,0.2183248819723728,0.17382004250083882
206050,97397,97423,97505,0.21000579837040176,0.21833535362953985,0.1738338791015618
206060,97397,97424,97505,0.21002196860596564,0.21835371119494568,0.17387941658144307
206070,97399,97425,97505,0.2100313260669896,0.21835833575141853,0.17390473883308796
206080,97399,97428,97505,0.2100399484116083,0.21836295946725395,0.17392944859222098
206090,97399,97430,97505,0.21004476392442042,0.21836110039835901,0.17394119284141443
206100,97399,97431,97505,0.2100676624002346,0.21835104585839146,0.17395931331911288
206110,97399,97431,97505,0.21009055597317997,0.2183605571980737,0.17396447224117337
206120,97399,97431,97505,0.2100964805316901,0.21836765596608115,0.17399164633351338
206130,97400,97431,97505,0.21009664550401205,0.2183640168972156,0.17401552531506334
206140,97400,97431,97507,0.2101247298218511,0.2183669238849668,0.17402295399076115
206150,97400,97431,97507,0.21012764828906627,0.21837998975266665,0.17404970853810534
206160,97400,97431,97507,0.21013754457463066,0.2183846080401659,0.1740721088055408
206170,97400,97431,97507,0.21013372780652206,0.21838344442180632,0.17409596989727236
206180,97400,97431,97507,0.2101483317906331,0.21838577342342133,0.17411901576406258
206190,97401,97431,97507,0.21016035505779457,0.21839064404270106,0.17413503081572684
206200,97401,97432,97510,0.21019423740282026,0.21839398863091442,0.17417096755057246
206210,97402,97436,97510,0.21020938634873546,0.21838914583250896,0.17421473108312271
206220,97402,97436,97511,0.21022471022006073,0.21840201368758283,0.1742221343551754
206230,97402,97436,97512,0.21023581139272726,0.21840852577968553,0.17423261947205196
206240,97403,97436,97512,0.21025363897847119,0.21840837696335078,0.17426362610006987
206250,97403,97437,97512,0.21029617510214135,0.2184202229701353,0.17427982151618238
206260,97403,97439,97512,0.2102870196296236,0.21843657302390507,0.17430343724425265
206270,97404,97440,97512,0.21030752482540596,0.21845735827285914,0.17432927701054163
206280,97404,97442,97512,0.21031941031941032,0.21847293992037767,0.17433009641032793
206290,97405,97445,97512,0.21034969421358005,0.21847678191396575,0.1743643619679386
206300,97405,97445,97512,0.21036774458813118,0.21847789685197588,0.174387756880654
206310,97405,97446,97512,0.21037949280176158,0.21848991579637653,0.17440271609930216
206320,97407,97446,97512,0.21038555646780527,0.21849001325365638,0.17442115792812354
206330,97407,97447,97512,0.210407145245792,0.21849366664806652,0.1744330313682758
206340,97408,97447,97512,0.21043740552138265,0.21849997617090922,0.17445353318759335
206350,97409,97447,97512,0.21043417285647614,0.21851104114145842,0.17448796838958305
206360,97409,97447,97513,0.2104537334015901,0.21852203512743662,0.17451704987561872
206370,97409,97447,97514,0.21047231262796734,0.2185330958099906,0.1745457205763496
206380,97409,97447,97514,0.21046517026067177,0.21854510089619666,0.1745452645390524
206390,97410,97447,97514,0.2104696949124218,0.2185432310189343,0.17455363673728136
206400,97410,97447,97515,0.2104770292804005,0.21854724694385616,0.17456589553165824
206410,97410,97447,97515,0.21047660597509527,0.21855873917846344,0.1745965780672662
206420,97410,97447,97515,0.21047795397274005,0.21856579878069318,0.1746274945416938
206430,97410,97447,97515,0.2104825378043051,0.21858109442104945,0.17465018894903483
206440,97410,97447,97515,0.21048791493300636,0.21857472321509444,0.17467190123789175
206450,97410,97448,97515,0.2104997616537403,0.2185999579664591,0.1746819139122413
206460,97410,97448,97515,0.2105006801679719,0.21861568362463515,0.17468431977481497
206470,97410,97449,97515,0.21052088394535468,0.2186160227632876,0.17472690401499824
206480,97411,97449,97516,0.21053369988555873,0.21861915336459045,0.1747340018282299
206490,97411,97450,97516,0.2105398010527048,0.21861942169480195,0.17476038968646224
206500,97411,97451,97516,0.2105558460106349,0.2186143191891619,0.17476731441693777
206510,97411,97451,97517,0.21056792207009425,0.2186314169736045,0.17477812220587058
206520,97412,97451,97517,0.2105665153378357,0.21864067531111306,0.17479976947544068
206530,97413,97451,97518,0.2105621201655858,0.2186623321476057,0.17483471812222162
206540,97413,97452,97519,0.21058041280597747,0.21866893738659934,0.17485368862342096
206550,97413,97452,97520,0.2106014453040364,0.21867351223688208,0.1748657001560359
206560,97413,97452,97521,0.21061668236496278,0.2186890326651526,0.17487730409805471
206570,97413,97452,97521,0.21062106210621062,0.2187119446087471,0.1748903559606487
206580,97413,97452,97521,0.21064135129594172,0.21872713293541501,0.17490215802825684
206590,97413,97452,97523,0.21064121792607435,0.21874130350086268,0.1749157821913665
206600,97413,97452,97523,0.21063676033241613,0.21874739126805243,0.1749282183552444
206610,97413,97452,97523,0.2106689269933024,0.21874583357003485,0.17495084641488753
206620,97413,97452,97525,0.21068938807126258,0.218753369061323,0.17495177687027544
206630,97415,97452,97525,0.2106964402313595,0.2187509780261433,0.1749725454216884
206640,97415,97452,97525,0.21070769558462968,0.21875717136876657,0.1749880114256326
206650,97415,97452,97525,0.2107199822209464,0.21875698960121173,0.17501268233021314
206660,97415,97452,97525,0.21073196476458217,0.21876003073097305,0.1750420671197833
206670,97415,97452,97525,0.21072756141707133,0.21877798930077294,0.1750462897023216
206680,97415,97452,97525,0.21074459061806797,0.2187914548907068,0.1750603241060222
206690,97415,97453,97526,0.21073726107280047,0.21881389645429344,0.17508807311197064
206700,97415,97454,97528,0.21075300912107287,0.21881515665397125,0.17508349298774664
206710,97417,97454,97529,0.21076473881719285,0.2188209050129084,0.17511508468867235
206720,97419,97455,97529,0.2107704444346766,0.21882115054557918,0.17512826952746582
206730,97419,97455,97529,0.2107809516319126,0.21881510182953873,0.17515435224136236
206740,97419,97457,97529,0.2107889057740214,0.21881643485389543,0.17517021759154258
206750,97419,97458,97530,0.2108152926197764,0.21882471445690369,0.17518689031410067
206760,97419,97460,97530,0.21083820509499934,0.21883400595986469,0.17519846733011404
206770,97420,97461,97530,0.21084894535061716,0.21883381701454285,0.17521021964178504
206780,97421,97461,97530,0.21085640363421546,0.2188326149258983,0.17522341309039932
206790,97421,97461,97530,0.21086665271816593,0.2188420826032309,0.17525721925628476
206800,97422,97461,97530,0.21087015319745064,0.2188518016615767,0.1752812185230115
206810,97422,97462,97531,0.2108967602352158,0.2188808275766307,0.17530706024648074
206820,97422,97462,97531,0.21089210515367654,0.21888164722679568,0.17534350474270097
206830,97423,97462,97534,0.210910796863481,0.21887552523924994,0.17535706110444427
206840,97423,97462,97534,0.21092249779895506,0.2188853117455367,0.1753865361162007
206850,97424,97463,97535,0.21092702110379294,0.21888840949024244,0.17540785400710637
206860,97425,97463,97535,0.21094638054839335,0.21891784985635174,0.1754399955619045
206870,97425,97463,97535,0.2109749674271616,0.2189396602768115,0.17546130386597314
206880,97425,97463,97536,0.21099632147002603,0.21894903353823525,0.17546774760117584
206890,97426,97463,97536,0.21100570969261898,0.21896136689998683,0.17548375766594726
206900,97427,97463,97536,0.21099904615192744,0.21897529214278116,0.17549792051756008
206910,97427,97463,97536,0.21101844335880895,0.21899116378214167,0.1755200439877278
206920,97427,97464,97536,0.21102549656182026,0.21899316199009666,0.17553766545773752
206930,97429,97464,97537,0.21102278394503038,0.21899331193738855,0.17555933863374926
206940,97429,97464,97538,0.2110367086108998,0.21899827009012404,0.17557958922065098
206950,97430,97464,97540,0.21105219663533453,0.2190057577448775,0.17560372332133567
206960,97430,97464,97540,0.21105251009809578,0.21901266147452628,0.17562193880025218
206970,97430,97464,97540,0.2110597472374288,0.21901736307660316,0.17564036994662766
206980,97430,97467,97540,0.21108161153091282,0.21902509965819925,0.17568202465481755
206990,97431,97467,97542,0.2110870879463194,0.21903918207816087,0.17568921495749976
207000,97431,97467,97543,0.2110982674963488,0.2190441324226753,0.17572351070766992
207010,97431,97468,97543,0.21112479929129063,0.21904450662327749,0.17574965840688356
207020,97433,97469,97543,0.2111359730568275,0.21904166960152513,0.17579454231385677
207030,97433,97469,97543,0.21114241658526348,0.21904517791640543,0.17580884669036584
207040,97433,97469,97543,0.2111516387156888,0.21904648655138734,0.17583945269011347
207050,97434,97469,97543,0.2111768870480851,0.21904880641932725,0.17585579183672528
207060,97435,97469,97543,0.21117543360032098,0.2190571388667337,0.17586622156908432
207070,97435,97471,97544,0.2111764651630367,0.21906587661205995,0.17588825900658012
207080,97435,97471,97544,0.2111785204201023,0.21908492176239172,0.17590643787416257
207090,97435,97474,97544,0.21119192245184937,0.21908572061582773,0.17592765565864762
207100,97435,97481,97544,0.21119991702057775,0.2190862665371311,0.17595558476598983
207110,97435,97481,97545,0.2112034294801618,0.21910083193063054,0.175975373547316
207120,97435,97481,97545,0.21122422524500062,0.219115472199599,0.1759955639992253
207130,97436,97481,97545,0.21123863992478847,0.2191189701709461,0.1760185908829978
207140,97436,97483,97545,0.21124803721543223,0.21912693854106835,0.1760412164381667
207150,97436,97484,97545,0.2112431720111782,0.21913634350666125,0.17605387078111712
207160,97436,97484,97545,0.211269893009386,0.21914456151599263,0.1760811622126475
207170,97436,97484,97546,0.21126303133047408,0.21915860694865302,0.1761084481725584
207180,97436,97484,97546,0.21127290943324523,0.21916851134477033,0.1761066504446649
207190,97436,97484,97546,0.21127709333938255,0.21918752572197328,0.1761237634541146
207200,97436,97484,97546,0.21128079004908445,0.21918258241435234,0.17613741736539154
207210,97436,97485,97546,0.21127563232444643,0.21919593924075143,0.17614659244439376
207220,97436,97486,97548,0.2112805930974144,0.21919233827749543,0.17614946433959786
207230,97436,97486,97548,0.21128924946301417,0.21920054576862222,0.17617876292078935
207240,97436,97486,97551,0.2112877885395625,0.21919686581782566,0.17620073533560482
207250,97437,97487,97551,0.21129002371989122,0.21921139982694715,0.17623164577511735
207260,97437,97487,97551,0.21129007015153467,0.21923208519432882,0.1762428375875118
207270,97437,97487,97551,0.21128885268085223,0.21923952822136136,0.17625586230237392
207280,97437,97487,97553,0.21129405267336301,0.2192477274716769,0.17628533838870414
207290,97437,97487,97553,0.21129730699849059,0.2192635128598477,0.17629287078140232
207300,97437,97488,97553,0.2113210238547434,0.2192709508915616,0.1763221311532008
207310,97437,97488,97553,0.21132033802972425,0.21926305486786804,0.17633351668204802
207320,97438,97488,97554,0.21134132666264124,0.21926307838974268,0.17636886016437714
207330,97438,97489,97554,0.21135414869760222,0.21928306722065075,0.1763940454152712
207340,97438,97490,97554,0.21135491794230202,0.21928215966818965,0.17641252654562858
207350,97438,97491,97554,0.21138206708143664,0.21927956590703468,0.17642044768273168
207360,97438,97495,97556,0.21138113238783732,0.21928135455883724,0.17643222501981254
207370,97438,97495,97556,0.2113942356327653,0.21929737742198324,0.17645293070372772
207380,97438,97496,97556,0.2114102985565285,0.21929545956694654,0.17645962925779107
207390,97438,97498,97556,0.21141548207947922,0.2192950560489355,0.17648560478088932
207400,97438,97498,97556,0.21141823497503884,0.21930509837670667,0.17652212606111614
207410,97438,97498,97556,0.2114359455816396,0.21931151588221015,0.17653997514379693
207420,97438,97498,97557,0.21144729071058094,0.21933089778039533,0.17654930281804293
207430,97438,97498,97558,0.21147319489794278,0.21934093285225795,0.17656369981745532
207440,97438,97498,97558,0.2114665735377574,0.21934751557723756,0.17658194674967012
207450,97438,97499,97558,0.21146927466710777,0.21936469825236823,0.17661317016209854
207460,97438,97502,97558,0.21147129190724556,0.21936513484675668,0.17662816447877247
207470,97438,97503,97558,0.2114729754096384,0.21936666191463824,0.17665491533525768
207480,97438,97503,97558,0.2114749467146847,0.21937559060006115,0.17669017434285358
207490,97438,97503,97558,0.21146706872180226,0.2193832568736156,0.17671163947006843
207500,97439,97503,97558,0.21147398684645627,0.2194118627411541,0.17673188679657087
207510,97439,97503,97558,0.21148706362108396,0.2194374371498348,0.17675902166946542
207520,97440,97503,97558,0.21150018252071437,0.21944904746254318,0.17677561769478933
207530,97440,97503,97558,0.2115211562477044,0.2194688963933168,0.17680517977151308
207540,97441,97503,97559,0.2115305381139672,0.21949588636935474,0.17682966038637135
207550,97441,97503,97559,0.21152488923010188,0.219501099401016,0.17684541913084212
207560,97442,97503,97559,0.2115259278298466,0.21951757434016533,0.1768626028337692
207570,97442,97504,97559,0.21152963583377316,0.21952564176190204,0.17689537730770158
207580,97442,97506,97560,0.21154666850220263,0.2195362287549197,0.17692632603495692
207590,97442,97506,97562,0.211548189723701,0.2195428644923026,0.17694897046890978
207600,97442,97507,97562,0.2115550926871119,0.2195387450696705,0.1769701796382448
207610,97442,97509,97565,0.2115641780226485,0.21955428492697712,0.176988550958447
207620,97445,97510,97565,0.21157301914769425,0.21956100198730466,0.17701644223190305
207630,97446,97510,97566,0.21158631254744306,0.2195622576356953,0.17703683563864386
207640,97446,97511,97566,0.21158948370157193,0.21957527109439837,0.17703314704181924
207650,97446,97512,97566,0.21159018524760445,0.21959273338291602,0.1770488869924882
207660,97446,97512,97566,0.21160250318400511,0.21960372518978843,0.17708181608612727
207670,97448,97512,97566,0.21161558908383585,0.21960950812711927,0.17710887310408416
207680,97448,97514,97566,0.2116104675750668,0.21960908053032868,0.17713209139549443
207690,97449,97516,97567,0.2116207965088562,0.21963190465591736,0.17715288168825138
207700,97449,97517,97567,0.2116384837244798,0.21963928039628222,0.1771714343694216
207710,97449,97518,97567,0.21163675611759813,0.21963398350929839,0.17720192641692642
207720,97450,97518,97568,0.21165443855315677,0.2196403501527789,0.17721947042444683
207730,97451,97518,97568,0.21166297788103322,0.21964646366177218,0.17725984815140844
207740,97451,97518,97568,0.21166981868000326,0.21966314876888868,0.17728444867225196
207750,97451,97521,97568,0.21167055524821063,0.21967152585790736,0.177302981407459
207760,97451,97521,97568,0.21167763666495254,0.2196866941914713,0.17732433891111266
207770,97451,97521,97568,0.21167396719058662,0.21969766450068556,0.177344456245639
207780,97451,97523,97568,0.21167466131069412,0.21970436008689223,0.17737711453729352
207790,97451,97523,97568,0.21167911626905797,0.21970333470497955,0.17739117883911112
207800,97452,97524,97568,0.2116786399152809,0.2197215931491652,0.17741593715029888
207810,97452,97525,97569,0.21168329412572762,0.21971955912384,0.17743503760483487
207820,97452,97527,97569,0.2116754650635728,0.21971518211340005,0.17744927615893585
207830,97453,97527,97571,0.21168351054697784,0.21971926841592088,0.1774689979732747
207840,97453,97529,97575,0.21169434440328355,0.219727884921626,0.17748123722671613
207850,97454,97529,97575,0.21169943847547293,0.21974093276119214,0.17751143970243607
207860,97454,97529,97575,0.21170582568041027,0.219736304064711,0.17753013496342593
207870,97454,97529,97575,0.21171338152411942,0.2197573140772724,0.1775431576200298
207880,97454,97530,97578,0.21171387092456434,0.2197603110345104,0.1775642852482995
207890,97455,97530,97578,0.2117192451034448,0.21977545073027177,0.17757106676539355
207900,97455,97531,97578,0.2117433102478025,0.21978875053671104,0.17761335275613438
207910,97456,97531,97578,0.21174670271605617,0.21978595666927694,0.17763948291604595
207920,97458,97531,97579,0.21174573586674977,0.2198101338999019,0.17766341817249892
207930,97458,97531,97580,0.2117557868160191,0.21981956408771355,0.17768793586294
207940,97458,97531,97580,0.21175038016944694,0.21983611060245375,0.1777057888902997
207950,97459,97532,97580,0.21178863322232475,0.2198380928185445,0.17773230637608686
207960,97459,97532,97580,0.21180012963155603,0.2198316108420831,0.17777597333903639
207970,97460,97533,97580,0.21180968709815687,0.21984380148647165,0.1778087295406751
207980,97460,97533,97580,0.21181629809785807,0.2198343911736307,0.17782112690711713
